index,season_no,episode_no,episode_name,Character,Text
331,1,1,A Grain of Truth,,these injuries are of a magical nature.
332,1,1,A Grain of Truth,,"I can help with the pain, but it's a bit like..."
333,1,1,A Grain of Truth,,Putting salve on a tumor?
334,1,1,A Grain of Truth,,No!
335,1,1,A Grain of Truth,,His throat was attacked.
336,1,1,A Grain of Truth,,"If the spell's action isn't halted as soon as possible,"
337,1,1,A Grain of Truth,,that damage might be irreversible.
338,1,1,A Grain of Truth,,[groans] Wha--
339,1,1,A Grain of Truth,,"[Chireadan] And the longer he goes untreated,"
340,1,1,A Grain of Truth,,the more likely it is to spread.
341,1,1,A Grain of Truth,,He could die.
342,1,1,A Grain of Truth,,[gasps]
343,1,1,A Grain of Truth,,Fuck! Geralt.
344,1,1,A Grain of Truth,,Uh...
345,1,1,A Grain of Truth,,"Yeah, we won't let that happen."
346,1,1,A Grain of Truth,,"The medicine should buy him a few hours, but he needs a magical remedy."
347,1,1,A Grain of Truth,,You'll have to take him to another town.
348,1,1,A Grain of Truth,,There isn't a mage here?
349,1,1,A Grain of Truth,,Uh...
350,1,1,A Grain of Truth,,The mayor says they are dangerous.
351,1,1,A Grain of Truth,,What aren't you saying?
352,1,1,A Grain of Truth,,[Jaskier wheezing]
353,1,1,A Grain of Truth,,Tell me.
354,1,1,A Grain of Truth,,Well...
355,1,1,A Grain of Truth,,there...
356,1,1,A Grain of Truth,,there is one mage.
357,1,1,A Grain of Truth,,I...
358,1,1,A Grain of Truth,,was tasked with bringing this mage to justice.
359,1,1,A Grain of Truth,,But I was unable to penetrate certain defenses.
360,1,1,A Grain of Truth,,The mayor himself has made the catch and has imprisoned the mage in his house.
361,1,1,A Grain of Truth,,"That wasn't so fucking hard, was it?"
362,1,1,A Grain of Truth,,[groans in pain]
363,1,1,A Grain of Truth,,[Chireadan] Be careful.
364,1,1,A Grain of Truth,,The mage is powerful and malicious.
365,1,1,A Grain of Truth,,And quite cunning.
366,1,1,A Grain of Truth,,I'll go find him.
367,1,1,A Grain of Truth,,[gasping and coughing]
368,1,1,A Grain of Truth,,[Tissaia] You like pain.
369,1,1,A Grain of Truth,,We get it.
370,1,1,A Grain of Truth,,I inflict pain.
371,1,1,A Grain of Truth,,"My dear, you still think there's a difference."
372,1,1,A Grain of Truth,,It's been too long.
373,1,1,A Grain of Truth,,I haven't seen you for years.
374,1,1,A Grain of Truth,,Not since you maneuvered your way onto Aedirn's court.
375,1,1,A Grain of Truth,,Mm.
376,1,1,A Grain of Truth,,I heard that went well.
377,1,1,A Grain of Truth,,"King Virfuril is fine, I'm sure."
378,1,1,A Grain of Truth,,He's dead now.
379,1,1,A Grain of Truth,,King Demavend reigns now.
380,1,1,A Grain of Truth,,"Down south, Fringilla's thrived in the post that should've been yours."
381,1,1,A Grain of Truth,,The rightful heir returned to Nilfgaard and she's helped him restore peace.
382,1,1,A Grain of Truth,,Why are you here?
383,1,1,A Grain of Truth,,"[Tissaia] You remained hidden for a while,"
384,1,1,A Grain of Truth,,"but now,"
385,1,1,A Grain of Truth,,you're making noise.
386,1,1,A Grain of Truth,,You're looking for something.
387,1,1,A Grain of Truth,,You're wasting your time.
388,1,1,A Grain of Truth,,The so-called mages you're enlisting will not help you with your problem.
389,1,1,A Grain of Truth,,"And if you're not careful, you will become just like them... irrelevant."
390,1,1,A Grain of Truth,,You are pure chaos right now.
391,1,1,A Grain of Truth,,"You want a cure, and it's making you sloppy."
392,1,1,A Grain of Truth,,The Brotherhood left you to your own devices
393,1,1,A Grain of Truth,,once you abandoned Aedirn.
394,1,1,A Grain of Truth,,"But this behavior,"
395,1,1,A Grain of Truth,,"flaunted in direct conflict with their agenda,"
396,1,1,A Grain of Truth,,will not be tolerated.
397,1,1,A Grain of Truth,,They will come after you.
398,1,1,A Grain of Truth,,[Yennefer] That's why you're here.
399,1,1,A Grain of Truth,,To warn me.
400,1,1,A Grain of Truth,,How can I ever repay you?
401,1,1,A Grain of Truth,,Don't be petty.
402,1,1,A Grain of Truth,,This is on you.
403,1,1,A Grain of Truth,,You knew the cost of enchantment.
404,1,1,A Grain of Truth,,But I didn't know what it would mean to me.
405,1,1,A Grain of Truth,,What does it mean to you?
406,1,1,A Grain of Truth,,Why?
407,1,1,A Grain of Truth,,Why do you want a baby?
408,1,1,A Grain of Truth,,The Continent is vast.
409,1,1,A Grain of Truth,,Just because you don't know of a cure doesn't mean there isn't one.
410,1,1,A Grain of Truth,,It's simply beyond your scope.
411,1,1,A Grain of Truth,,It is time to move on.
412,1,1,A Grain of Truth,,Return to Aretuza.
413,1,1,A Grain of Truth,,"No, thank you."
414,1,1,A Grain of Truth,,"Aretuza might be everything to you, but I'd rather forget it."
415,1,1,A Grain of Truth,,"Aretuza is everything to the Continent,"
416,1,1,A Grain of Truth,,to world order.
417,1,1,A Grain of Truth,,I am here
418,1,1,A Grain of Truth,,to offer you a chance for redemption.
419,1,1,A Grain of Truth,,"Aedirn, all of this nonsense, will be forgiven and forgotten."
420,1,1,A Grain of Truth,,You can use your talents to shape a new generation.
421,1,1,A Grain of Truth,,Am I hearing this right?
422,1,1,A Grain of Truth,,The great Tissaia wants my help?
423,1,1,A Grain of Truth,,What's the matter?
424,1,1,A Grain of Truth,,Have you lost your touch?
425,1,1,A Grain of Truth,,Only you can be thrown a lifeline and think that you are saving me.
426,1,1,A Grain of Truth,,You're afraid I'll be everything you could never be...
427,1,1,A Grain of Truth,,without you.
428,1,1,A Grain of Truth,,Which is the rub.
429,1,1,A Grain of Truth,,You only want me to do well so long as you had your hand in it.
430,1,1,A Grain of Truth,,How did we get this way?
431,1,1,A Grain of Truth,,I gave you all I could give.
432,1,1,A Grain of Truth,,What more do you want?
433,1,1,A Grain of Truth,,Everything.
434,1,1,A Grain of Truth,,"You may go, Rectoress."
435,1,1,A Grain of Truth,,I have business to attend to.
436,1,1,A Grain of Truth,,[horse neighing]
437,1,1,A Grain of Truth,,Whoa!
438,1,1,A Grain of Truth,,[horse neighs]
439,1,1,A Grain of Truth,,[guard] A fee for entrance.
